                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                 0.8475,                0.56149,                 0.9892,                0.69218,                0.59027,                 0.6542,                0.39455,                 1.4515,                  1.084,                 1.2888,              0.0056723,              0.0056723,              0.0056723
                    155,                0.85241,                0.56857,                0.98726,                0.67428,                0.60826,                0.65079,                0.39001,                 1.4559,                 1.0832,                 1.2878,               0.005644,               0.005644,               0.005644
                    156,                0.84205,                0.55812,                  0.986,                0.65539,                0.62425,                0.65997,                0.39479,                 1.4494,                 1.0837,                 1.2851,              0.0056157,              0.0056157,              0.0056157
                    157,                0.84568,                0.56491,                0.98719,                0.66975,                0.59988,                0.65856,                0.39961,                  1.454,                 1.0729,                 1.2914,              0.0055874,              0.0055874,              0.0055874
                    158,                0.83959,                0.55856,                0.98234,                0.65135,                0.60863,                0.64728,                0.39577,                 1.4412,                 1.0993,                 1.2882,              0.0055591,              0.0055591,              0.0055591
                    159,                0.82867,                 0.5519,                0.98385,                0.67045,                0.60626,                0.65435,                0.39938,                 1.4481,                 1.1035,                 1.2996,              0.0055309,              0.0055309,              0.0055309
                    160,                 0.8414,                0.55099,                0.98177,                0.68757,                 0.6016,                0.65271,                0.39468,                 1.4532,                 1.1162,                 1.2906,              0.0055026,              0.0055026,              0.0055026
                    161,                0.84082,                0.55126,                0.97989,                0.70205,                0.59494,                0.66417,                0.40379,                 1.4359,                 1.0708,                 1.2895,              0.0054743,              0.0054743,              0.0054743
                    162,                0.83881,                0.55094,                0.98506,                0.63955,                0.61292,                0.64266,                0.38966,                 1.4594,                 1.0963,                 1.3018,               0.005446,               0.005446,               0.005446
                    163,                0.83627,                0.55228,                 0.9812,                0.65357,                0.59827,                0.64278,                0.38987,                 1.4586,                 1.1135,                 1.3007,              0.0054177,              0.0054177,              0.0054177
                    164,                0.83366,                0.55592,                0.98334,                0.63195,                0.61892,                0.64732,                 0.3946,                 1.4458,                 1.0982,                 1.2911,              0.0053894,              0.0053894,              0.0053894
                    165,                0.83948,                0.55529,                0.98422,                0.65389,                0.60426,                0.65048,                0.39549,                 1.4427,                 1.0847,                 1.2906,              0.0053611,              0.0053611,              0.0053611
                    166,                0.82152,                  0.549,                0.97845,                0.66974,                0.61959,                0.65617,                 0.4006,                 1.4436,                 1.0742,                 1.2878,              0.0053329,              0.0053329,              0.0053329
                    167,                  0.827,                0.54412,                0.97923,                0.65771,                0.61063,                0.65506,                 0.3974,                 1.4566,                 1.0745,                 1.2805,              0.0053046,              0.0053046,              0.0053046
                    168,                0.82824,                0.54369,                0.97594,                0.63861,                0.63221,                0.64752,                0.39351,                 1.4486,                   1.09,                 1.2976,              0.0052763,              0.0052763,              0.0052763
                    169,                0.82687,                0.54232,                0.98306,                0.66901,                0.60461,                0.64108,                0.38944,                 1.4576,                 1.1012,                 1.2912,               0.005248,               0.005248,               0.005248
                    170,                0.82976,                0.54899,                0.98456,                 0.6799,                0.62159,                0.65202,                0.39594,                 1.4565,                 1.0924,                 1.2959,              0.0052197,              0.0052197,              0.0052197
                    171,                0.82997,                0.54265,                 0.9812,                0.69786,                0.57895,                0.64796,                0.39517,                 1.4325,                 1.1143,                 1.2871,              0.0051914,              0.0051914,              0.0051914
                    172,                0.83096,                0.54298,                0.97997,                0.68834,                0.58415,                0.64927,                0.39341,                 1.4345,                 1.0887,                  1.288,              0.0051631,              0.0051631,              0.0051631
                    173,                0.81745,                 0.5404,                0.97849,                0.69905,                0.58228,                0.64058,                0.38377,                 1.4458,                 1.0996,                 1.2946,              0.0051349,              0.0051349,              0.0051349
                    174,                0.82048,                0.53736,                0.97767,                0.68601,                0.57496,                0.63435,                0.38016,                  1.455,                 1.1248,                 1.2982,              0.0051066,              0.0051066,              0.0051066
                    175,                0.81797,                0.53742,                 0.9777,                0.69219,                0.61892,                0.65478,                0.39446,                 1.4484,                 1.0914,                 1.3043,              0.0050783,              0.0050783,              0.0050783
                    176,                 0.8223,                0.53904,                0.97405,                0.66833,                0.61559,                0.65056,                0.39226,                 1.4538,                 1.0941,                 1.2979,                0.00505,                0.00505,                0.00505
                    177,                0.81555,                0.53265,                0.97306,                0.65665,                0.59627,                0.64229,                0.38916,                 1.4569,                 1.1084,                 1.2991,              0.0050217,              0.0050217,              0.0050217
                    178,                0.81685,                0.53159,                0.97538,                0.68847,                0.60954,                0.66455,                0.40461,                 1.4253,                 1.0759,                 1.2828,              0.0049934,              0.0049934,              0.0049934
                    179,                0.81376,                0.53548,                0.97349,                0.72399,                0.57428,                 0.6487,                0.39655,                 1.4444,                 1.0861,                 1.2957,              0.0049651,              0.0049651,              0.0049651
                    180,                0.80742,                0.52987,                0.97467,                0.66353,                0.60041,                0.63511,                0.38963,                 1.4519,                 1.1177,                 1.3022,              0.0049369,              0.0049369,              0.0049369
                    181,                0.81718,                0.53313,                0.97102,                0.67027,                0.61825,                0.65229,                0.39142,                  1.469,                 1.0817,                 1.3123,              0.0049086,              0.0049086,              0.0049086
                    182,                0.82104,                0.53377,                0.97152,                0.66033,                0.62427,                0.65603,                0.39382,                 1.4603,                 1.1043,                 1.2969,              0.0048803,              0.0048803,              0.0048803
                    183,                0.80911,                0.53469,                0.97019,                0.69335,                0.57994,                0.64606,                 0.3918,                 1.4411,                 1.0897,                 1.2783,               0.004852,               0.004852,               0.004852
                    184,                0.80627,                0.52641,                0.96626,                0.66547,                0.60699,                0.64748,                0.39482,                  1.438,                 1.1043,                 1.2776,              0.0048237,              0.0048237,              0.0048237
                    185,                0.80277,                0.52676,                0.96782,                0.66999,                0.60626,                 0.6511,                0.38952,                 1.4497,                 1.1056,                 1.2932,              0.0047954,              0.0047954,              0.0047954
                    186,                0.80198,                0.52676,                0.97075,                0.67233,                0.63017,                0.65953,                0.39756,                  1.439,                 1.0802,                 1.2976,              0.0047671,              0.0047671,              0.0047671
                    187,                0.80509,                0.52372,                0.96849,                 0.6758,                0.62633,                0.66014,                0.39598,                 1.4577,                 1.0908,                 1.3035,              0.0047389,              0.0047389,              0.0047389
                    188,                0.80525,                0.52607,                0.97203,                0.71302,                0.58827,                0.66276,                0.39705,                 1.4505,                 1.0867,                 1.2986,              0.0047106,              0.0047106,              0.0047106
                    189,                 0.7944,                 0.5222,                 0.9668,                0.63013,                0.63447,                0.65312,                 0.3937,                 1.4682,                 1.1116,                  1.314,              0.0046823,              0.0046823,              0.0046823
                    190,                0.79189,                0.51565,                0.96221,                  0.646,                0.61892,                0.65404,                0.39655,                 1.4518,                 1.1006,                 1.2953,               0.004654,               0.004654,               0.004654
                    191,                0.79902,                0.52782,                0.97085,                0.66151,                0.60759,                0.65319,                0.39884,                 1.4516,                 1.0891,                  1.299,              0.0046257,              0.0046257,              0.0046257
                    192,                0.80049,                0.51891,                0.96778,                0.65377,                0.61825,                0.65341,                0.39141,                  1.477,                 1.1028,                 1.3214,              0.0045974,              0.0045974,              0.0045974
                    193,                0.79555,                0.52758,                0.96788,                 0.6978,                0.58918,                 0.6457,                 0.3935,                 1.4539,                 1.1223,                 1.3043,              0.0045691,              0.0045691,              0.0045691
                    194,                0.80257,                0.52363,                0.96522,                0.70175,                0.57373,                0.63907,                0.39248,                 1.4472,                 1.1277,                 1.3042,              0.0045409,              0.0045409,              0.0045409
                    195,                0.78995,                 0.5172,                 0.9679,                0.70537,                 0.5936,                0.65822,                0.39686,                 1.4526,                 1.0902,                 1.2961,              0.0045126,              0.0045126,              0.0045126
                    196,                0.78262,                0.50426,                0.96104,                 0.6999,                0.57628,                0.65415,                0.39278,                 1.4639,                 1.1011,                 1.3081,              0.0044843,              0.0044843,              0.0044843
                    197,                0.83322,                0.55358,                 0.9769,                0.62417,                0.59748,                0.62818,                0.37764,                 1.4726,                  1.122,                 1.3043,                   0.01,                   0.01,                   0.01
                    198,                0.85604,                0.57284,                0.98807,                0.66195,                0.60759,                0.64468,                0.38344,                  1.466,                 1.0982,                 1.3114,              0.0099717,              0.0099717,              0.0099717
                    199,                0.86434,                0.57526,                0.98903,                0.65506,                0.61362,                0.64043,                0.38278,                 1.4668,                 1.1125,                 1.3176,              0.0099434,              0.0099434,              0.0099434
                    200,                0.87781,                 0.5843,                0.99484,                0.65564,                0.61012,                0.63834,                0.38721,                 1.4581,                 1.0891,                 1.2937,              0.0099151,              0.0099151,              0.0099151
                    201,                0.87281,                0.58794,                0.99136,                0.66783,                0.60293,                 0.6335,                0.38684,                 1.4737,                 1.0814,                    1.3,              0.0098869,              0.0098869,              0.0098869
                    202,                 0.8874,                0.60443,                0.99606,                 0.6445,                0.57761,                0.62086,                0.37179,                 1.4718,                 1.1495,                 1.3059,              0.0098586,              0.0098586,              0.0098586
                    203,                0.87409,                 0.5951,                0.99986,                0.63218,                0.63424,                 0.6436,                0.37436,                 1.5078,                 1.1027,                 1.3311,              0.0098303,              0.0098303,              0.0098303
                    204,                0.88092,                0.59792,                 1.0011,                0.64017,                0.60293,                0.64036,                0.38413,                 1.4829,                 1.1236,                 1.3121,               0.009802,               0.009802,               0.009802
                    205,                0.87467,                0.58863,                 0.9984,                0.67716,                0.56163,                0.63097,                0.38232,                 1.4698,                 1.1372,                 1.3026,              0.0097737,              0.0097737,              0.0097737
                    206,                0.89221,                0.59766,                 1.0028,                0.66335,                0.61305,                0.64737,                0.39318,                 1.4457,                 1.0797,                 1.2754,              0.0097454,              0.0097454,              0.0097454
                    207,                0.88011,                0.59293,                0.99955,                0.68366,                0.58312,                0.64622,                0.39087,                 1.4689,                 1.0996,                 1.3024,              0.0097171,              0.0097171,              0.0097171
                    208,                0.88268,                0.59088,                0.99952,                0.65733,                0.56829,                0.62462,                0.37934,                  1.459,                   1.12,                 1.3016,              0.0096889,              0.0096889,              0.0096889
                    209,                  0.885,                0.60145,                0.99687,                0.67828,                0.59294,                0.65566,                0.38923,                 1.4904,                 1.0648,                  1.308,              0.0096606,              0.0096606,              0.0096606
                    210,                0.89559,                0.59688,                 1.0025,                  0.703,                0.56496,                0.64068,                0.38242,                 1.4897,                 1.1074,                 1.3176,              0.0096323,              0.0096323,              0.0096323
                    211,                0.87661,                0.59626,                0.99958,                0.67294,                0.59217,                0.64109,                 0.3793,                 1.4574,                  1.109,                 1.3036,               0.009604,               0.009604,               0.009604
                    212,                 0.8823,                0.59465,                 1.0003,                0.71466,                0.54963,                0.64557,                0.38123,                 1.4845,                 1.0976,                 1.3187,              0.0095757,              0.0095757,              0.0095757
                    213,                0.87111,                0.58755,                 0.9936,                0.69707,                0.56895,                0.64885,                 0.3812,                 1.4755,                 1.1091,                 1.3183,              0.0095474,              0.0095474,              0.0095474
                    214,                0.86888,                0.58227,                0.99226,                0.65307,                0.61075,                0.64398,                0.38646,                 1.4457,                 1.1048,                 1.3024,              0.0095191,              0.0095191,              0.0095191
                    215,                0.87526,                0.58176,                0.99241,                0.64865,                0.58054,                0.62521,                 0.3702,                   1.49,                  1.132,                 1.3244,              0.0094909,              0.0094909,              0.0094909
                    216,                0.87341,                0.58315,                0.99318,                0.62018,                0.56696,                0.60133,                0.35889,                 1.5071,                 1.1966,                 1.3333,              0.0094626,              0.0094626,              0.0094626
                    217,                0.87753,                0.59461,                 1.0006,                0.66209,                0.58561,                0.62771,                0.37329,                  1.495,                 1.1205,                 1.3088,              0.0094343,              0.0094343,              0.0094343
                    218,                 0.8698,                0.58137,                0.99176,                 0.6552,                 0.5956,                0.63678,                0.38361,                  1.491,                 1.1099,                 1.3169,               0.009406,               0.009406,               0.009406
                    219,                0.88017,                0.58946,                0.99749,                0.67349,                0.58542,                 0.6411,                0.38165,                 1.5089,                 1.1333,                 1.3364,              0.0093777,              0.0093777,              0.0093777
                    220,                 0.8801,                0.58786,                 0.9987,                 0.6495,                0.61359,                0.63951,                0.38422,                 1.4793,                 1.1235,                 1.3249,              0.0093494,              0.0093494,              0.0093494
