                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                 1.1175,                0.70495,                 1.0794,                 0.7507,                 0.6434,                 0.7194,                0.43095,                  1.421,                0.98238,                 1.2426,              0.0085857,              0.0085857,              0.0085857
                    154,                  1.122,                0.70535,                 1.0839,                0.72642,                0.64604,                 0.7115,                0.42194,                 1.4307,                 1.0062,                 1.2539,              0.0085574,              0.0085574,              0.0085574
                    155,                  1.116,                0.70229,                  1.082,                0.72564,                0.65827,                0.72247,                0.42896,                 1.4026,                0.96994,                 1.2464,              0.0085291,              0.0085291,              0.0085291
                    156,                 1.1144,                0.70013,                 1.0804,                0.76307,                0.61634,                0.70166,                0.42287,                 1.4171,                 1.0061,                 1.2462,              0.0085009,              0.0085009,              0.0085009
                    157,                 1.1115,                0.69635,                 1.0793,                0.70796,                0.66622,                0.71257,                0.42733,                 1.4174,                0.97744,                 1.2468,              0.0084726,              0.0084726,              0.0084726
                    158,                 1.1083,                0.69556,                 1.0743,                0.73135,                0.64826,                0.71312,                0.42372,                 1.4314,                 1.0006,                 1.2505,              0.0084443,              0.0084443,              0.0084443
                    159,                  1.105,                  0.693,                 1.0735,                0.72765,                0.64391,                0.70943,                0.42694,                 1.4166,                 1.0114,                  1.246,               0.008416,               0.008416,               0.008416
                    160,                    1.1,                0.68858,                  1.071,                0.74505,                0.62863,                0.71336,                0.42681,                 1.4225,                0.99026,                 1.2511,              0.0083877,              0.0083877,              0.0083877
                    161,                 1.1027,                0.69106,                 1.0745,                0.73628,                0.64275,                0.71771,                0.43186,                 1.4208,                0.98213,                 1.2482,              0.0083594,              0.0083594,              0.0083594
                    162,                 1.0993,                0.68932,                 1.0729,                0.73487,                   0.67,                0.73374,                0.43978,                 1.4182,                0.96341,                 1.2395,              0.0083311,              0.0083311,              0.0083311
                    163,                 1.0906,                0.67928,                 1.0652,                0.73656,                 0.6518,                0.72026,                0.43368,                 1.4256,                0.99051,                 1.2502,              0.0083029,              0.0083029,              0.0083029
                    164,                 1.1019,                0.68926,                 1.0699,                0.74735,                0.66906,                0.73158,                0.43806,                 1.4358,                0.98124,                 1.2552,              0.0082746,              0.0082746,              0.0082746
                    165,                  1.092,                0.68353,                 1.0713,                0.76814,                0.63813,                0.71981,                 0.4293,                  1.442,                0.98736,                 1.2602,              0.0082463,              0.0082463,              0.0082463
                    166,                 1.0933,                0.68085,                 1.0699,                0.72272,                0.66193,                0.71723,                  0.426,                 1.4335,                0.98023,                 1.2534,               0.008218,               0.008218,               0.008218
                    167,                 1.0881,                0.67687,                 1.0668,                0.73156,                0.66547,                0.71941,                0.43426,                 1.4196,                0.97228,                 1.2464,              0.0081897,              0.0081897,              0.0081897
                    168,                 1.0983,                0.68529,                 1.0721,                0.75084,                0.65906,                0.72721,                0.43469,                 1.4079,                0.95658,                 1.2448,              0.0081614,              0.0081614,              0.0081614
                    169,                 1.0842,                0.67377,                 1.0672,                0.74328,                0.65613,                0.72253,                0.43294,                 1.4195,                0.97708,                 1.2512,              0.0081331,              0.0081331,              0.0081331
                    170,                 1.0953,                0.68082,                 1.0697,                0.77186,                0.63094,                0.71986,                0.43261,                 1.4182,                0.98638,                 1.2498,              0.0081049,              0.0081049,              0.0081049
                    171,                 1.0938,                0.68077,                 1.0689,                0.73883,                0.66619,                0.72191,                0.43414,                 1.4184,                0.97487,                 1.2449,              0.0080766,              0.0080766,              0.0080766
                    172,                 1.0824,                0.67773,                 1.0646,                0.76478,                0.63388,                 0.7167,                0.43145,                 1.4135,                0.95824,                  1.243,              0.0080483,              0.0080483,              0.0080483
                    173,                 1.0811,                0.67141,                 1.0644,                 0.7352,                0.63597,                0.70895,                 0.4282,                 1.4112,                0.99478,                 1.2498,                0.00802,                0.00802,                0.00802
                    174,                 1.0763,                 0.6683,                 1.0595,                 0.7472,                0.65492,                0.70682,                0.42445,                 1.4134,                0.98075,                 1.2381,              0.0079917,              0.0079917,              0.0079917
                    175,                 1.0818,                 0.6732,                 1.0684,                0.73011,                0.66559,                0.71787,                0.43332,                 1.4157,                0.96442,                 1.2481,              0.0079634,              0.0079634,              0.0079634
                    176,                 1.0749,                0.66742,                 1.0614,                0.75155,                0.65939,                0.71809,                0.42828,                 1.4248,                0.97115,                 1.2511,              0.0079351,              0.0079351,              0.0079351
                    177,                 1.0721,                0.66538,                 1.0619,                0.76092,                0.63957,                0.71005,                0.42565,                 1.4346,                 0.9877,                 1.2619,              0.0079069,              0.0079069,              0.0079069
                    178,                 1.0677,                0.66537,                 1.0594,                0.74445,                 0.6392,                 0.7067,                0.42411,                 1.4335,                 1.0044,                 1.2586,              0.0078786,              0.0078786,              0.0078786
                    179,                 1.0745,                0.66795,                 1.0564,                0.74214,                0.64808,                0.70894,                0.42352,                 1.4294,                0.98439,                 1.2521,              0.0078503,              0.0078503,              0.0078503
                    180,                 1.0742,                0.66591,                 1.0616,                0.75501,                0.64101,                0.70696,                 0.4219,                 1.4366,                0.98969,                 1.2595,               0.007822,               0.007822,               0.007822
                    181,                 1.0781,                0.66478,                 1.0604,                0.77953,                0.62446,                0.70844,                0.42326,                 1.4362,                0.98468,                  1.258,              0.0077937,              0.0077937,              0.0077937
                    182,                 1.0739,                0.66011,                 1.0572,                0.78157,                0.63022,                0.70708,                0.42535,                 1.4131,                 0.9725,                 1.2454,              0.0077654,              0.0077654,              0.0077654
                    183,                 1.0617,                 0.6588,                 1.0571,                0.75687,                0.64051,                0.71084,                0.42926,                 1.4173,                0.99376,                 1.2496,              0.0077371,              0.0077371,              0.0077371
                    184,                 1.0713,                0.66139,                 1.0585,                0.75557,                0.64101,                0.70228,                0.42161,                  1.434,                 1.0076,                   1.26,              0.0077089,              0.0077089,              0.0077089
                    185,                 1.0684,                0.65848,                 1.0563,                0.75319,                 0.6482,                0.71321,                0.42564,                 1.4264,                0.97814,                 1.2527,              0.0076806,              0.0076806,              0.0076806
                    186,                 1.0611,                0.65832,                 1.0518,                0.73942,                0.64029,                0.70734,                0.43039,                 1.4241,                0.99066,                  1.254,              0.0076523,              0.0076523,              0.0076523
                    187,                 1.0582,                0.65404,                  1.055,                 0.7642,                0.63957,                0.71187,                 0.4305,                 1.4187,                0.98419,                 1.2563,               0.007624,               0.007624,               0.007624
                    188,                 1.0619,                0.65428,                  1.054,                0.74577,                0.66043,                0.71469,                0.43015,                 1.4378,                0.98601,                  1.259,              0.0075957,              0.0075957,              0.0075957
                    189,                 1.0226,                 0.6224,                 1.0387,                0.76459,                0.65612,                0.72188,                0.43099,                 1.4286,                0.97804,                 1.2562,              0.0075674,              0.0075674,              0.0075674
                    190,                 1.0709,                0.66589,                 1.0549,                0.75725,                0.65036,                0.71859,                0.43173,                 1.4273,                0.98069,                 1.2513,                   0.01,                   0.01,                   0.01
                    191,                 1.0893,                0.67673,                 1.0669,                0.76662,                0.63597,                0.71756,                 0.4318,                 1.4212,                0.97605,                 1.2551,              0.0099717,              0.0099717,              0.0099717
                    192,                 1.0852,                0.67555,                  1.066,                0.76133,                0.64257,                0.71615,                0.42804,                 1.4305,                0.97276,                  1.252,              0.0099434,              0.0099434,              0.0099434
                    193,                 1.0928,                 0.6781,                 1.0671,                0.75286,                0.64604,                0.71282,                0.42594,                 1.4251,                0.97642,                 1.2545,              0.0099151,              0.0099151,              0.0099151
                    194,                 1.1032,                0.69295,                 1.0743,                0.73538,                0.65978,                0.71286,                0.42573,                 1.4324,                0.98062,                 1.2628,              0.0098869,              0.0098869,              0.0098869
                    195,                  1.093,                0.68228,                 1.0627,                0.73154,                0.66619,                0.70956,                0.42442,                 1.4241,                0.98666,                 1.2567,              0.0098586,              0.0098586,              0.0098586
                    196,                 1.0972,                0.68277,                 1.0679,                0.75487,                 0.6295,                0.70433,                0.42334,                  1.422,                 1.0045,                 1.2479,              0.0098303,              0.0098303,              0.0098303
                    197,                 1.0976,                0.68792,                 1.0687,                0.74709,                0.64676,                0.71289,                0.42701,                 1.4255,                0.98433,                 1.2499,               0.009802,               0.009802,               0.009802
                    198,                 1.0903,                0.68044,                 1.0649,                0.76651,                0.61877,                0.70593,                0.42133,                 1.4323,                0.99405,                 1.2552,              0.0097737,              0.0097737,              0.0097737
                    199,                 1.0971,                0.68104,                 1.0688,                0.74349,                0.64101,                0.70664,                0.42007,                  1.442,                0.98546,                 1.2701,              0.0097454,              0.0097454,              0.0097454
                    200,                 1.0895,                0.67807,                 1.0635,                0.72664,                0.66763,                0.70973,                 0.4253,                 1.4393,                0.99478,                 1.2694,              0.0097171,              0.0097171,              0.0097171
                    201,                 1.0998,                0.67998,                 1.0652,                0.71799,                0.65388,                0.71509,                0.42914,                 1.4317,                0.98308,                 1.2664,              0.0096889,              0.0096889,              0.0096889
                    202,                 1.0821,                0.67872,                 1.0603,                0.75923,                0.63294,                0.71192,                0.43007,                 1.4273,                0.98188,                 1.2529,              0.0096606,              0.0096606,              0.0096606
                    203,                  1.077,                0.67362,                 1.0616,                0.75383,                 0.6295,                 0.7102,                0.43106,                 1.4288,                0.97579,                  1.264,              0.0096323,              0.0096323,              0.0096323
                    204,                 1.0823,                0.67405,                 1.0629,                0.73147,                0.65971,                 0.7096,                 0.4258,                  1.429,                0.98173,                 1.2635,               0.009604,               0.009604,               0.009604
                    205,                 1.0872,                0.67947,                 1.0621,                0.75298,                0.62806,                0.70092,                0.42211,                 1.4254,                0.99306,                 1.2553,              0.0095757,              0.0095757,              0.0095757
                    206,                 1.0734,                0.67299,                 1.0595,                0.74559,                0.64517,                0.70851,                0.42768,                 1.4271,                0.98367,                 1.2574,              0.0095474,              0.0095474,              0.0095474
                    207,                 1.0932,                0.67708,                  1.065,                0.75704,                0.64336,                0.71096,                0.42939,                 1.4321,                0.95896,                 1.2604,              0.0095191,              0.0095191,              0.0095191
                    208,                 1.0702,                0.66759,                  1.059,                0.73525,                0.64733,                0.70725,                0.42852,                 1.4325,                0.98872,                  1.263,              0.0094909,              0.0094909,              0.0094909
                    209,                 1.0886,                0.67684,                 1.0635,                0.74753,                0.63165,                0.71365,                0.42916,                  1.428,                0.98284,                 1.2683,              0.0094626,              0.0094626,              0.0094626
                    210,                 1.0817,                0.66977,                 1.0591,                0.71228,                0.66259,                0.71307,                0.42794,                 1.4238,                0.97936,                 1.2594,              0.0094343,              0.0094343,              0.0094343
                    211,                 1.0789,                0.66938,                 1.0591,                0.73769,                 0.6518,                 0.7115,                0.42751,                 1.4237,                0.98206,                 1.2584,               0.009406,               0.009406,               0.009406
                    212,                 1.0829,                0.67189,                 1.0602,                0.76511,                0.61223,                0.70903,                0.42795,                 1.4163,                0.98389,                 1.2568,              0.0093777,              0.0093777,              0.0093777
                    213,                 1.0841,                0.67074,                  1.063,                 0.7383,                0.65396,                0.70891,                0.42716,                 1.4168,                0.98636,                 1.2568,              0.0093494,              0.0093494,              0.0093494
                    214,                 1.0659,                0.66202,                 1.0563,                0.75202,                0.64604,                0.70692,                0.42292,                 1.4277,                0.98729,                 1.2622,              0.0093211,              0.0093211,              0.0093211
                    215,                 1.0758,                0.66857,                 1.0593,                0.76369,                0.63741,                0.70941,                0.42606,                 1.4205,                0.98704,                 1.2539,              0.0092929,              0.0092929,              0.0092929
                    216,                 1.0779,                0.66868,                 1.0597,                0.74145,                0.64163,                0.71528,                0.42685,                 1.4218,                0.98412,                 1.2574,              0.0092646,              0.0092646,              0.0092646
                    217,                 1.0813,                0.67005,                 1.0587,                0.75126,                0.63663,                0.71525,                0.42499,                  1.425,                0.98269,                 1.2582,              0.0092363,              0.0092363,              0.0092363
                    218,                 1.0746,                0.66333,                 1.0527,                0.73681,                0.65252,                0.71829,                0.42716,                 1.4256,                0.97867,                 1.2598,               0.009208,               0.009208,               0.009208
                    219,                 1.0711,                0.66247,                  1.053,                0.74374,                0.63685,                0.71145,                0.42493,                 1.4313,                0.98925,                 1.2664,              0.0091797,              0.0091797,              0.0091797
                    220,                 1.0627,                0.65617,                 1.0529,                0.74436,                0.63669,                0.71048,                0.42771,                 1.4297,                0.99188,                 1.2685,              0.0091514,              0.0091514,              0.0091514
                    221,                 1.0763,                0.66159,                  1.058,                0.77695,                0.60645,                  0.707,                 0.4277,                   1.43,                0.98176,                 1.2605,              0.0091231,              0.0091231,              0.0091231
                    222,                 1.0722,                0.66546,                 1.0593,                0.71418,                0.65252,                0.70631,                0.42592,                 1.4326,                 0.9838,                 1.2635,              0.0090949,              0.0090949,              0.0090949
                    223,                 1.0647,                0.65842,                  1.053,                 0.7202,                0.65324,                0.70929,                0.42507,                 1.4192,                 0.9854,                 1.2548,              0.0090666,              0.0090666,              0.0090666
                    224,                 1.0595,                0.65287,                 1.0494,                0.70249,                 0.6846,                  0.708,                0.42434,                 1.4216,                0.98026,                 1.2551,              0.0090383,              0.0090383,              0.0090383
                    225,                 1.0574,                0.65331,                  1.053,                 0.7326,                0.66422,                0.70938,                 0.4258,                 1.4184,                0.97703,                 1.2565,                0.00901,                0.00901,                0.00901
                    226,                 1.0579,                0.65784,                 1.0527,                0.72151,                0.66619,                0.70763,                0.42669,                 1.4169,                0.99031,                 1.2593,              0.0089817,              0.0089817,              0.0089817
                    227,                 1.0623,                 0.6547,                 1.0511,                 0.7298,                0.66261,                 0.7147,                0.42856,                  1.425,                0.97572,                 1.2637,              0.0089534,              0.0089534,              0.0089534
                    228,                 1.0558,                 0.6514,                 1.0527,                0.74884,                0.65468,                0.71306,                 0.4228,                 1.4254,                0.98234,                 1.2663,              0.0089251,              0.0089251,              0.0089251
                    229,                  1.052,                0.64717,                 1.0477,                0.73211,                0.66059,                0.70636,                0.42078,                 1.4211,                0.99599,                  1.265,              0.0088969,              0.0088969,              0.0088969
                    230,                 1.0548,                0.65495,                 1.0514,                0.72525,                0.66331,                0.70724,                0.42339,                 1.4255,                0.97836,                 1.2682,              0.0088686,              0.0088686,              0.0088686
                    231,                 1.0576,                0.65056,                  1.053,                0.74524,                0.63741,                0.70943,                0.42755,                 1.4234,                0.97868,                 1.2642,              0.0088403,              0.0088403,              0.0088403
                    232,                 1.0459,                0.64622,                 1.0449,                0.73771,                 0.6518,                0.71417,                 0.4314,                 1.4212,                0.96572,                 1.2623,               0.008812,               0.008812,               0.008812
                    233,                 1.0451,                0.64197,                 1.0482,                0.74575,                0.63957,                0.70858,                0.43034,                 1.4135,                0.97402,                 1.2598,              0.0087837,              0.0087837,              0.0087837
                    234,                 1.0414,                0.64105,                 1.0464,                0.75192,                0.62878,                0.70627,                0.42708,                 1.4141,                0.99458,                 1.2636,              0.0087554,              0.0087554,              0.0087554
                    235,                 1.0473,                0.64412,                 1.0475,                0.72664,                0.65036,                0.70547,                0.42688,                 1.4114,                0.98729,                 1.2573,              0.0087271,              0.0087271,              0.0087271
                    236,                  1.044,                0.64535,                 1.0446,                0.73973,                0.64676,                0.70845,                 0.4268,                 1.4129,                0.98234,                 1.2571,              0.0086989,              0.0086989,              0.0086989
                    237,                 1.0436,                0.64502,                 1.0453,                0.73148,                 0.6585,                0.71177,                  0.424,                 1.4165,                0.98083,                 1.2609,              0.0086706,              0.0086706,              0.0086706
                    238,                 1.0512,                0.64751,                  1.049,                 0.7246,                0.67195,                0.70639,                0.42327,                 1.4242,                0.98322,                 1.2625,              0.0086423,              0.0086423,              0.0086423
                    239,                  1.042,                0.63854,                 1.0428,                0.71115,                0.67122,                0.71055,                0.42404,                  1.433,                 0.9753,                 1.2662,               0.008614,               0.008614,               0.008614
                    240,                 1.0409,                0.64013,                 1.0411,                0.71372,                0.65899,                0.70521,                0.42409,                 1.4264,                0.97933,                  1.262,              0.0085857,              0.0085857,              0.0085857
