                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                0.87844,                  0.557,                0.98547,                0.73437,                0.66841,                0.71096,                0.42994,                  1.466,                0.99775,                 1.2944,              0.0064643,              0.0064643,              0.0064643
                    155,                0.87531,                0.55281,                0.98004,                0.72092,                0.68237,                0.71474,                0.43218,                 1.4656,                 1.0255,                 1.3014,               0.006436,               0.006436,               0.006436
                    156,                0.87559,                0.55177,                0.98166,                0.73867,                0.65969,                0.71631,                0.43244,                 1.4843,                 1.0171,                 1.3292,              0.0064077,              0.0064077,              0.0064077
                    157,                0.87277,                0.55092,                0.98097,                0.75322,                0.66201,                0.71919,                0.42891,                 1.4844,                0.98776,                 1.3246,              0.0063794,              0.0063794,              0.0063794
                    158,                0.87743,                0.55434,                0.98696,                0.73718,                0.67062,                0.71956,                0.43113,                 1.4717,                 1.0043,                 1.3239,              0.0063511,              0.0063511,              0.0063511
                    159,                0.86732,                0.54568,                0.97558,                0.74561,                0.66608,                0.72249,                0.43628,                 1.4621,                0.98305,                 1.3123,              0.0063229,              0.0063229,              0.0063229
                    160,                0.87081,                0.54738,                0.97917,                0.73295,                0.66725,                0.71663,                0.43571,                   1.46,                0.99422,                 1.3017,              0.0062946,              0.0062946,              0.0062946
                    161,                0.86323,                 0.5472,                 0.9804,                0.70785,                0.68994,                0.71221,                0.43053,                 1.4767,                 1.0118,                 1.3077,              0.0062663,              0.0062663,              0.0062663
                    162,                0.87041,                0.54701,                0.98372,                0.73776,                0.65626,                0.70863,                0.42862,                 1.4824,                 1.0138,                 1.3169,               0.006238,               0.006238,               0.006238
                    163,                0.86552,                0.54647,                0.97972,                0.73977,                0.66492,                0.71193,                0.43044,                 1.4767,                 1.0104,                 1.2984,              0.0062097,              0.0062097,              0.0062097
                    164,                 0.8347,                0.52533,                0.96727,                0.74497,                0.66259,                 0.7127,                0.43404,                 1.4735,                 1.0189,                 1.3089,              0.0061814,              0.0061814,              0.0061814
                    165,                0.89028,                0.56788,                0.98922,                0.73987,                 0.6655,                0.71278,                 0.4312,                 1.4679,                0.99166,                 1.3067,                   0.01,                   0.01,                   0.01
                    166,                0.90945,                0.58639,                0.99691,                 0.7581,                0.65084,                0.71742,                0.43258,                 1.4701,                0.98639,                 1.2909,              0.0099717,              0.0099717,              0.0099717
                    167,                0.91697,                0.59001,                0.99626,                0.74037,                0.66853,                0.71658,                0.43231,                  1.477,                0.98181,                 1.3012,              0.0099434,              0.0099434,              0.0099434
                    168,                0.92601,                0.59533,                 1.0021,                0.72375,                0.68279,                0.72394,                0.43663,                 1.4887,                0.97304,                 1.3091,              0.0099151,              0.0099151,              0.0099151
                    169,                0.92214,                0.59168,                 1.0002,                0.71614,                0.68994,                0.72137,                0.43338,                 1.4889,                0.97025,                 1.3073,              0.0098869,              0.0098869,              0.0098869
                    170,                0.92455,                0.59572,                 1.0028,                0.72948,                0.67481,                0.72644,                0.44199,                 1.4494,                0.93891,                 1.2832,              0.0098586,              0.0098586,              0.0098586
                    171,                0.91972,                0.59181,                0.99977,                0.75868,                0.65096,                0.72321,                0.44121,                 1.4346,                0.96872,                 1.2679,              0.0098303,              0.0098303,              0.0098303
                    172,                0.92438,                0.59944,                 1.0028,                0.72587,                0.67622,                0.71653,                0.43632,                 1.4827,                0.98728,                 1.3118,               0.009802,               0.009802,               0.009802
                    173,                 0.9214,                0.59511,                 1.0009,                0.71883,                0.67946,                0.71558,                 0.4374,                 1.4805,                0.99028,                 1.3027,              0.0097737,              0.0097737,              0.0097737
                    174,                 0.9235,                0.59503,                 1.0011,                0.75227,                0.66201,                0.71869,                0.43511,                 1.4798,                 0.9998,                 1.3128,              0.0097454,              0.0097454,              0.0097454
                    175,                0.92805,                0.59554,                 1.0052,                0.72344,                0.68354,                0.71597,                0.43054,                 1.4822,                 0.9864,                  1.323,              0.0097171,              0.0097171,              0.0097171
                    176,                0.92107,                0.59483,                 1.0041,                0.74918,                0.66027,                0.71299,                 0.4335,                 1.4768,                0.99987,                 1.3194,              0.0096889,              0.0096889,              0.0096889
                    177,                0.91693,                0.59462,                0.99801,                0.74578,                0.67016,                0.71977,                0.43878,                 1.4758,                 1.0064,                 1.3137,              0.0096606,              0.0096606,              0.0096606
                    178,                0.91922,                0.59465,                  1.002,                0.71956,                0.66869,                0.71488,                0.43674,                 1.4723,                  1.022,                 1.3086,              0.0096323,              0.0096323,              0.0096323
                    179,                0.91126,                0.58764,                0.99803,                0.72107,                0.67073,                0.71369,                0.43354,                 1.4777,                 1.0235,                 1.3196,               0.009604,               0.009604,               0.009604
                    180,                0.91943,                0.59037,                 1.0003,                0.73628,                0.65129,                0.70972,                0.43113,                 1.4629,                 1.0179,                 1.3065,              0.0095757,              0.0095757,              0.0095757
                    181,                0.91236,                 0.5852,                0.99681,                0.72225,                0.66106,                0.71111,                0.43409,                 1.4673,                 1.0182,                 1.2962,              0.0095474,              0.0095474,              0.0095474
                    182,                 0.9153,                0.59013,                0.99754,                 0.7242,                0.66143,                 0.7171,                0.43746,                 1.4839,                0.99528,                 1.2994,              0.0095191,              0.0095191,              0.0095191
                    183,                0.91582,                0.58528,                0.99611,                0.70086,                0.69459,                0.71884,                0.43835,                 1.4814,                 1.0067,                 1.2953,              0.0094909,              0.0094909,              0.0094909
                    184,                0.91054,                0.58177,                0.99993,                0.73565,                0.67347,                0.72391,                0.44131,                 1.4825,                0.98717,                 1.2962,              0.0094626,              0.0094626,              0.0094626
                    185,                0.90428,                0.58398,                0.99528,                 0.7205,                0.66881,                0.71585,                0.43849,                 1.4633,                0.99461,                 1.2811,              0.0094343,              0.0094343,              0.0094343
                    186,                0.90743,                0.58317,                0.99816,                0.73049,                0.65096,                0.71588,                 0.4403,                 1.4581,                0.99473,                 1.2852,               0.009406,               0.009406,               0.009406
                    187,                0.89942,                0.57869,                0.99723,                0.72967,                0.66376,                0.71797,                0.43941,                 1.4528,                0.99194,                 1.2767,              0.0093777,              0.0093777,              0.0093777
                    188,                0.90447,                0.57944,                0.99962,                0.73718,                 0.6655,                0.71976,                0.43843,                 1.4604,                0.98735,                 1.2915,              0.0093494,              0.0093494,              0.0093494
                    189,                0.90442,                0.57999,                0.99682,                0.74298,                0.66783,                 0.7257,                0.43922,                 1.4644,                0.99247,                 1.2952,              0.0093211,              0.0093211,              0.0093211
                    190,                0.90476,                0.57845,                0.99497,                0.73745,                0.66667,                0.72127,                0.43722,                 1.4547,                 1.0004,                 1.2901,              0.0092929,              0.0092929,              0.0092929
                    191,                0.90012,                 0.5728,                0.99125,                0.71646,                 0.6847,                 0.7204,                0.43523,                 1.4533,                0.99818,                 1.2803,              0.0092646,              0.0092646,              0.0092646
                    192,                0.90255,                0.57455,                0.99558,                0.73052,                0.66783,                0.71628,                0.43538,                 1.4638,                 1.0021,                  1.292,              0.0092363,              0.0092363,              0.0092363
                    193,                0.89715,                0.57412,                0.99319,                0.75653,                0.64747,                0.71607,                0.43649,                 1.4672,                 1.0301,                 1.2902,               0.009208,               0.009208,               0.009208
                    194,                0.89522,                0.57219,                0.99208,                0.74433,                 0.6591,                 0.7137,                0.43809,                 1.4574,                 1.0253,                  1.289,              0.0091797,              0.0091797,              0.0091797
                    195,                0.90101,                0.57224,                0.98994,                0.74789,                0.65038,                0.71529,                0.43584,                 1.4576,                 1.0074,                 1.2934,              0.0091514,              0.0091514,              0.0091514
                    196,                0.89531,                0.57241,                 0.9907,                0.71993,                0.67591,                0.71721,                0.43903,                 1.4557,                 1.0158,                 1.2903,              0.0091231,              0.0091231,              0.0091231
                    197,                0.89647,                0.57046,                0.99101,                0.70169,                0.68146,                0.70815,                0.43218,                 1.4596,                 1.0183,                 1.2903,              0.0090949,              0.0090949,              0.0090949
                    198,                 0.9041,                 0.5756,                 0.9936,                0.73596,                0.67132,                0.71339,                0.43362,                 1.4546,                 1.0114,                 1.2904,              0.0090666,              0.0090666,              0.0090666
                    199,                0.89321,                0.56833,                 0.9901,                0.73399,                0.67256,                0.71724,                0.43515,                 1.4595,                0.99111,                 1.2937,              0.0090383,              0.0090383,              0.0090383
                    200,                0.89426,                 0.5687,                0.99237,                0.74256,                0.64689,                0.70878,                0.43337,                 1.4535,                 1.0093,                  1.288,                0.00901,                0.00901,                0.00901
                    201,                0.89882,                0.56755,                0.99063,                0.74266,                0.65096,                0.71478,                0.43636,                  1.457,                 1.0055,                 1.2906,              0.0089817,              0.0089817,              0.0089817
                    202,                 0.8934,                0.56681,                0.98962,                  0.738,                0.65038,                0.71505,                0.43864,                 1.4498,                 1.0063,                 1.2872,              0.0089534,              0.0089534,              0.0089534
                    203,                0.88852,                0.56311,                0.98762,                0.70754,                 0.6719,                0.71665,                0.43967,                 1.4442,                 1.0072,                 1.2796,              0.0089251,              0.0089251,              0.0089251
                    204,                0.89183,                0.56853,                0.98836,                0.73126,                0.66009,                0.71388,                0.43761,                 1.4452,                 1.0047,                 1.2754,              0.0088969,              0.0088969,              0.0088969
                    205,                0.88636,                0.56134,                0.98688,                0.73256,                0.66259,                0.71717,                0.43879,                 1.4449,                0.99851,                 1.2835,              0.0088686,              0.0088686,              0.0088686
                    206,                0.89221,                0.56949,                0.99277,                0.74259,                0.65329,                 0.7126,                0.43706,                 1.4426,                 1.0067,                 1.2855,              0.0088403,              0.0088403,              0.0088403
                    207,                0.88528,                 0.5623,                0.98724,                0.73687,                0.65794,                0.71328,                0.43487,                 1.4493,                0.99659,                 1.2904,               0.008812,               0.008812,               0.008812
                    208,                0.88122,                0.55592,                0.98395,                0.74582,                0.65154,                0.71064,                 0.4355,                 1.4605,                 1.0051,                  1.292,              0.0087837,              0.0087837,              0.0087837
                    209,                0.88157,                0.56187,                  0.988,                0.72613,                0.67016,                0.71204,                0.43437,                 1.4678,                 1.0182,                 1.2935,              0.0087554,              0.0087554,              0.0087554
                    210,                0.87966,                0.55581,                 0.9841,                0.71411,                0.67074,                0.70877,                0.43325,                 1.4723,                 1.0165,                 1.3002,              0.0087271,              0.0087271,              0.0087271
                    211,                0.87711,                0.55796,                0.98237,                0.72883,                 0.6567,                0.71157,                0.43391,                 1.4712,                 1.0195,                 1.2992,              0.0086989,              0.0086989,              0.0086989
                    212,                0.87753,                0.55827,                0.98324,                0.74445,                0.64514,                0.71366,                 0.4352,                 1.4608,                 1.0131,                 1.2844,              0.0086706,              0.0086706,              0.0086706
                    213,                0.87329,                0.55333,                0.97849,                0.73084,                0.66608,                0.71607,                 0.4356,                 1.4651,                 1.0055,                 1.2898,              0.0086423,              0.0086423,              0.0086423
                    214,                0.87874,                0.55995,                0.98341,                0.74435,                0.65503,                0.71325,                0.43329,                 1.4638,                 1.0118,                  1.294,               0.008614,               0.008614,               0.008614
                    215,                 0.8756,                0.55556,                0.98225,                0.73364,                0.67016,                0.71426,                0.43324,                 1.4554,                 1.0008,                 1.2846,              0.0085857,              0.0085857,              0.0085857
                    216,                0.87054,                0.55153,                0.97906,                0.72287,                0.67307,                0.71138,                0.43255,                 1.4632,                0.99455,                 1.2948,              0.0085574,              0.0085574,              0.0085574
                    217,                0.86946,                0.55092,                0.98133,                0.74537,                0.65392,                0.70884,                0.43366,                 1.4536,                 1.0011,                 1.2889,              0.0085291,              0.0085291,              0.0085291
                    218,                0.87255,                0.55147,                0.98247,                0.74532,                0.66394,                0.70723,                0.43218,                 1.4544,                 1.0081,                 1.2901,              0.0085009,              0.0085009,              0.0085009
                    219,                0.87243,                0.55232,                0.97957,                0.74103,                0.66585,                  0.708,                0.43392,                 1.4517,                 1.0162,                 1.2921,              0.0084726,              0.0084726,              0.0084726
                    220,                0.86692,                0.54623,                0.97825,                0.74216,                0.66474,                0.71261,                0.43527,                 1.4508,                 1.0114,                 1.2905,              0.0084443,              0.0084443,              0.0084443
