                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                 1.0122,                0.67355,                 1.1049,                0.70847,                0.56762,                 0.6556,                0.40442,                 1.2343,                0.97797,                 1.3035,              0.0089251,              0.0089251,              0.0089251
                    155,                0.99539,                0.66975,                 1.0979,                0.65393,                0.61181,                0.66407,                 0.4064,                 1.2612,                0.97254,                 1.3186,              0.0088969,              0.0088969,              0.0088969
                    156,                 1.0027,                0.67583,                 1.1084,                0.64951,                0.62692,                0.67066,                0.41063,                 1.2638,                0.98933,                 1.3285,              0.0088686,              0.0088686,              0.0088686
                    157,                0.99396,                0.66032,                 1.0836,                0.68071,                0.59656,                0.66558,                0.40614,                 1.2227,                0.96527,                 1.3261,              0.0088403,              0.0088403,              0.0088403
                    158,                0.97968,                 0.6488,                 1.0918,                0.66751,                0.62159,                0.67054,                0.40736,                 1.2421,                0.97853,                 1.3243,               0.008812,               0.008812,               0.008812
                    159,                0.99572,                0.66414,                 1.0993,                0.68738,                0.58894,                0.66443,                0.40528,                 1.2532,                0.97943,                 1.3275,              0.0087837,              0.0087837,              0.0087837
                    160,                0.97768,                0.66294,                 1.0969,                0.67664,                0.62036,                0.67756,                0.41804,                 1.2099,                0.92681,                 1.2985,              0.0087554,              0.0087554,              0.0087554
                    161,                 1.0063,                0.67328,                 1.1021,                0.66664,                0.64883,                0.68034,                0.41519,                  1.228,                 0.9463,                 1.3066,              0.0087271,              0.0087271,              0.0087271
                    162,                0.98959,                0.66133,                 1.0987,                0.67796,                0.62833,                0.67567,                0.41027,                 1.2489,                0.93204,                 1.3114,              0.0086989,              0.0086989,              0.0086989
                    163,                0.97611,                 0.6514,                  1.091,                0.69638,                0.61429,                0.67267,                0.41795,                 1.2008,                0.95393,                 1.2931,              0.0086706,              0.0086706,              0.0086706
                    164,                 0.9897,                0.65769,                 1.0931,                0.69015,                0.61626,                0.67944,                0.41888,                 1.2151,                 0.9213,                 1.2906,              0.0086423,              0.0086423,              0.0086423
                    165,                0.97936,                0.64785,                 1.0952,                0.68306,                0.62313,                0.67913,                0.42133,                 1.2188,                0.94769,                 1.3122,               0.008614,               0.008614,               0.008614
                    166,                0.98037,                0.64535,                 1.0899,                0.69132,                0.60426,                0.67362,                0.40968,                 1.2326,                0.97957,                 1.3087,              0.0085857,              0.0085857,              0.0085857
                    167,                0.97939,                0.64163,                  1.082,                0.68342,                 0.6036,                0.66724,                0.41063,                 1.2412,                0.96249,                 1.3161,              0.0085574,              0.0085574,              0.0085574
                    168,                0.97169,                0.63651,                 1.0754,                0.67879,                0.62425,                0.68003,                0.41737,                 1.2315,                0.92451,                 1.3009,              0.0085291,              0.0085291,              0.0085291
                    169,                0.97129,                0.64415,                 1.0849,                0.67034,                0.62587,                0.68263,                0.42382,                 1.1979,                0.95729,                 1.2839,              0.0085009,              0.0085009,              0.0085009
                    170,                0.98875,                0.65127,                 1.0872,                0.66641,                0.63158,                0.67692,                0.41694,                 1.2136,                0.95364,                 1.2873,              0.0084726,              0.0084726,              0.0084726
                    171,                0.97874,                0.64228,                 1.0839,                0.69472,                0.60426,                0.66942,                0.40719,                 1.2429,                0.96694,                 1.3178,              0.0084443,              0.0084443,              0.0084443
                    172,                0.97322,                0.64049,                 1.0853,                0.68761,                0.59244,                 0.6673,                 0.4102,                 1.2282,                0.95052,                 1.3059,               0.008416,               0.008416,               0.008416
                    173,                0.98077,                0.64647,                 1.0928,                0.66501,                0.62292,                0.65902,                0.39938,                 1.2494,                0.96165,                 1.3157,              0.0083877,              0.0083877,              0.0083877
                    174,                0.99458,                 0.6537,                 1.0977,                0.67005,                0.62225,                0.66562,                0.40447,                 1.2598,                0.97045,                 1.3315,              0.0083594,              0.0083594,              0.0083594
                    175,                0.96386,                0.62822,                 1.0803,                0.68285,                0.60027,                0.66192,                0.40745,                  1.231,                0.97115,                 1.3192,              0.0083311,              0.0083311,              0.0083311
                    176,                0.96791,                0.63197,                 1.0777,                0.69079,                0.59983,                 0.6618,                0.40832,                 1.2705,                0.97253,                 1.3442,              0.0083029,              0.0083029,              0.0083029
                    177,                0.98135,                0.64514,                  1.093,                0.66994,                0.63014,                0.67492,                0.42173,                 1.2281,                0.94754,                 1.3096,              0.0082746,              0.0082746,              0.0082746
                    178,                0.96357,                0.62716,                  1.076,                0.65834,                0.63417,                0.67769,                0.41771,                 1.2152,                0.93408,                 1.2895,              0.0082463,              0.0082463,              0.0082463
                    179,                 0.9691,                0.63971,                 1.0786,                0.70902,                0.59415,                0.67082,                0.40896,                 1.2426,                0.98421,                 1.3172,               0.008218,               0.008218,               0.008218
                    180,                0.96671,                0.62953,                 1.0783,                0.68698,                0.61692,                0.66434,                0.41035,                 1.2378,                0.98183,                  1.311,              0.0081897,              0.0081897,              0.0081897
                    181,                0.95559,                0.63042,                 1.0722,                0.65542,                0.64754,                0.66973,                0.41678,                 1.2706,                0.96592,                 1.3421,              0.0081614,              0.0081614,              0.0081614
                    182,                0.95842,                0.62709,                 1.0805,                0.65772,                0.63558,                0.67925,                0.42077,                 1.2752,                 0.9857,                 1.3462,              0.0081331,              0.0081331,              0.0081331
                    183,                0.95967,                0.62925,                 1.0834,                 0.6783,                0.61292,                0.67525,                0.41718,                 1.2493,                0.95582,                 1.3357,              0.0081049,              0.0081049,              0.0081049
                    184,                0.95631,                0.62901,                 1.0772,                0.65868,                0.61292,                0.66346,                0.41391,                 1.2422,                0.97208,                 1.3361,              0.0080766,              0.0080766,              0.0080766
                    185,                0.96387,                0.63681,                 1.0782,                0.69493,                 0.5996,                 0.6721,                0.41901,                 1.2198,                0.91954,                 1.3231,              0.0080483,              0.0080483,              0.0080483
                    186,                 0.9499,                0.62351,                 1.0729,                0.66502,                0.61239,                0.66768,                0.42035,                 1.2156,                0.95809,                 1.3272,                0.00802,                0.00802,                0.00802
                    187,                0.97427,                0.63439,                 1.0835,                0.67774,                0.62625,                0.67265,                0.41858,                 1.2319,                0.94028,                 1.3227,              0.0079917,              0.0079917,              0.0079917
                    188,                0.93761,                0.61006,                 1.0738,                0.65885,                0.63158,                0.67028,                0.41824,                 1.2162,                 0.9449,                  1.308,              0.0079634,              0.0079634,              0.0079634
                    189,                 0.9358,                0.60794,                 1.0664,                0.64978,                0.62825,                0.66717,                0.41404,                 1.1895,                0.93545,                 1.2858,              0.0079351,              0.0079351,              0.0079351
                    190,                0.93992,                0.60837,                 1.0598,                0.66541,                0.60549,                0.66303,                0.40722,                  1.214,                0.95811,                 1.2938,              0.0079069,              0.0079069,              0.0079069
                    191,                0.94774,                0.61419,                 1.0756,                 0.6636,                0.62092,                 0.6592,                0.40695,                 1.2151,                0.96912,                 1.3266,              0.0078786,              0.0078786,              0.0078786
                    192,                0.93933,                0.60793,                 1.0681,                0.65887,                0.61026,                0.66023,                0.41237,                 1.2113,                0.94027,                  1.307,              0.0078503,              0.0078503,              0.0078503
                    193,                0.96223,                0.63449,                  1.083,                0.63903,                0.60033,                0.64243,                0.39803,                 1.2278,                 0.9585,                 1.3288,               0.007822,               0.007822,               0.007822
                    194,                0.93615,                0.61217,                 1.0655,                0.65093,                0.63111,                0.66527,                0.40747,                 1.2282,                0.96088,                 1.3267,              0.0077937,              0.0077937,              0.0077937
                    195,                0.95921,                 0.6337,                 1.0875,                0.68402,                0.60293,                0.66936,                0.41064,                 1.2431,                0.93365,                 1.3398,              0.0077654,              0.0077654,              0.0077654
                    196,                0.93456,                0.60073,                 1.0582,                0.65857,                0.61892,                 0.6685,                0.40947,                 1.2659,                0.97234,                  1.354,              0.0077371,              0.0077371,              0.0077371
                    197,                 0.9184,                0.58752,                  1.061,                 0.6522,                0.62625,                0.67139,                0.41193,                 1.2384,                 1.0125,                 1.3308,              0.0077089,              0.0077089,              0.0077089
                    198,                0.92906,                0.60266,                 1.0628,                0.67172,                0.60693,                0.66138,                0.40637,                 1.2573,                0.98957,                 1.3662,                   0.01,                   0.01,                   0.01
                    199,                0.92104,                0.59751,                 1.0484,                0.63165,                0.62948,                0.65975,                 0.4055,                 1.2209,                 1.0054,                 1.3251,              0.0099717,              0.0099717,              0.0099717
                    200,                0.92392,                0.60635,                 1.0616,                0.67731,                0.60227,                0.66551,                0.41123,                 1.2187,                0.97905,                 1.3223,              0.0099434,              0.0099434,              0.0099434
                    201,                0.91991,                0.60296,                 1.0518,                0.67652,                0.60093,                0.66051,                0.40295,                 1.2459,                0.98222,                 1.3276,              0.0099151,              0.0099151,              0.0099151
                    202,                0.92588,                0.60025,                 1.0596,                 0.7229,                0.58361,                0.66452,                0.40531,                  1.249,                 1.0304,                 1.3377,              0.0098869,              0.0098869,              0.0098869
                    203,                0.93137,                0.59672,                 1.0545,                0.66748,                0.60759,                0.66257,                0.40973,                 1.2175,                 1.0047,                  1.312,              0.0098586,              0.0098586,              0.0098586
                    204,                0.92555,                0.60046,                 1.0573,                0.67829,                0.59627,                0.66115,                0.40716,                 1.2134,                 0.9649,                 1.3182,              0.0098303,              0.0098303,              0.0098303
                    205,                0.93207,                0.60177,                 1.0572,                0.64331,                0.63957,                 0.6705,                0.41297,                 1.2389,                0.99072,                 1.3495,               0.009802,               0.009802,               0.009802
                    206,                 0.9127,                 0.5987,                 1.0461,                0.67124,                0.60259,                0.66483,                0.41204,                 1.2449,                0.99994,                 1.3506,              0.0097737,              0.0097737,              0.0097737
                    207,                0.93029,                0.61048,                 1.0616,                0.65229,                0.62625,                0.66494,                0.40566,                 1.2118,                0.97385,                 1.3215,              0.0097454,              0.0097454,              0.0097454
                    208,                0.93823,                0.60699,                 1.0629,                0.67674,                0.61292,                0.65401,                 0.4078,                 1.2244,                  1.013,                 1.3321,              0.0097171,              0.0097171,              0.0097171
                    209,                0.93713,                0.60539,                 1.0681,                0.62838,                0.64424,                0.65874,                0.40824,                 1.2526,                0.98896,                 1.3476,              0.0096889,              0.0096889,              0.0096889
                    210,                 0.9453,                0.61675,                 1.0677,                 0.6631,                0.58428,                0.65414,                0.40827,                 1.2372,                0.99174,                  1.331,              0.0096606,              0.0096606,              0.0096606
                    211,                0.94385,                0.60858,                 1.0581,                0.69126,                0.57095,                0.65271,                 0.4016,                 1.2286,                 1.0079,                 1.3412,              0.0096323,              0.0096323,              0.0096323
                    212,                0.93113,                0.61099,                 1.0667,                0.64147,                0.62825,                0.65737,                 0.4011,                 1.2219,                0.98349,                 1.3294,               0.009604,               0.009604,               0.009604
                    213,                0.95086,                0.62282,                 1.0709,                0.67455,                0.60626,                0.65757,                0.40278,                 1.2377,                0.98174,                 1.3492,              0.0095757,              0.0095757,              0.0095757
                    214,                0.94197,                0.61358,                 1.0661,                0.67349,                 0.5996,                0.66357,                0.41179,                 1.2295,                 0.9835,                  1.348,              0.0095474,              0.0095474,              0.0095474
                    215,                0.94119,                0.61031,                 1.0661,                0.66086,                0.60108,                  0.647,                0.40524,                 1.2425,                 1.0006,                 1.3606,              0.0095191,              0.0095191,              0.0095191
